"id","general_identifier","number","name","bank_number","breeders_code","breeders_name","subtaxa_id","taxonomy_id","institution_id","breeder_id","plant_passport","donor_code","donor_name","donor_number","acqdate","collnumb","colldate","collcode","collname","collmissid","othernumb","duplsite","duplinstname","mlsstatus_id","puid","biologicalstatus_id","collsrc_id","location_id","created_on","updated_on","locations_id","locations_state","locations_region","locations_site_name","locations_elevation","locations_latitude","locations_longitude","countries_id","countries_country_code2","countries_country_code3","countries_country_name","subtaxa_id.1","subtaxa_subtaxa_author","subtaxa_taxonomic_identifier","taxonomies_id","taxonomies_genus","taxonomies_species","taxonomies_species_author","taxonomies_crop_name","taxonomies_ploidy","synonyms_synonym"
4027,28868,NA,28868,"CIMMYTMA-BANK-022093",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"SINA176","1973-11-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1355,"2014-11-24 15:12:58.0",NA,1355,NA,"EL FUERTE","CAPOMOS",151,26.419644,-108.51344,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4028,28870,NA,28870,"CIMMYTMA-BANK-022094",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS558","1972-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,883,"2014-11-24 15:12:58.0",NA,883,NA,"","BERRIOZABAL",902,16.8,-93.26666667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4029,28876,NA,28876,"CIMMYTMA-BANK-022096",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA183","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:12:58.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4030,28880,NA,28880,"CIMMYTMA-BANK-022098",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA178","1968-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:12:58.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4031,28881,NA,28881,"CIMMYTMA-BANK-022104",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA168","1950-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:12:58.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4032,28882,NA,28882,"CIMMYTMA-BANK-022110",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS535","1972-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,"2014-11-24 15:12:58.0",NA,1871,NA,"","CINTALAPA",547,16.7,-93.71666667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4033,28883,NA,28883,"CIMMYTMA-BANK-022113",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIS533","1972-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,"2014-11-24 15:12:58.0",NA,1871,NA,"","CINTALAPA",547,16.7,-93.71666667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4034,28886,NA,28886,"CIMMYTMA-BANK-022127",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"QROO84","1974-03-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2673,"2014-11-24 15:12:58.0",NA,2673,NA,"FELIPE CARRILLO PUERTO","EJIDO PIEDRAS NEGRAS",12,19.58333333,-88.05,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4035,28888,NA,28888,"CIMMYTMA-BANK-022129",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"TABA15","1978-12-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3381,"2014-11-24 15:12:58.0",NA,3381,NA,"HUIMANGUILLO","FRANCISCO TRUJILLO GARCIA",34,17.85,-93.4,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4037,28890,NA,28890,"CIMMYTMA-BANK-022135",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"QROO80","1974-03-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2662,"2014-11-24 15:12:58.0",NA,2662,NA,"FELIPE CARRILLO PUERTO","EJIDO MORELOS",12,19.58333333,-88.05,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4038,28891,NA,28891,"CIMMYTMA-BANK-022139",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUER201","1952-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,"2014-11-24 15:12:58.0",NA,1924,NA,"","COAHUAYUTLA",342,18.317643,-101.728267,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4039,28896,NA,28896,"CIMMYTMA-BANK-022150",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA413","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6008,"2014-11-24 15:12:58.0",NA,6008,NA,"","ORIZABA",1230,18.83,-97.1,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4040,28897,NA,28897,"CIMMYTMA-BANK-022153",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUER208","1952-03-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1924,"2014-11-24 15:12:58.0",NA,1924,NA,"","COAHUAYUTLA",342,18.317643,-101.728267,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4041,28898,NA,28898,"CIMMYTMA-BANK-022156",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"QROO61","1974-02-20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7457,"2014-11-24 15:12:58.0",NA,7457,NA,"JOSE MARIA MORELOS","RANCHO STA. MARGARITA EJIDO LA PRESUMIDA",26,19.733923,-88.710606,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4042,28900,NA,28900,"CIMMYTMA-BANK-022157",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"YUCA114","1948-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9063,"2014-11-24 15:12:58.0",NA,9063,NA,"","TAHMEK",16,20.883144,-89.249339,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4043,28901,NA,28901,"CIMMYTMA-BANK-022159",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"QROO49","1974-02-19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2617,"2014-11-24 15:12:58.0",NA,2617,NA,"FELIPE CARRILLO PUERTO","EJIDO DOZULA",12,19.58333333,-88.05,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4044,28902,NA,28902,"CIMMYTMA-BANK-022163",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA572","1977-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6520,"2014-11-24 15:12:58.0",NA,6520,NA,"","PLAYA VICENTE",46,17.83333333,-95.8,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4045,28906,NA,28906,"CIMMYTMA-BANK-022165",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA577","1977-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9253,"2014-11-24 15:12:58.0",NA,9253,NA,"","TEOCELO",1167,19.38333333,-96.96666667,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4046,28911,NA,28911,"CIMMYTMA-BANK-022166",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"VERA649","1977-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4814,"2014-11-24 15:12:58.0",NA,4814,NA,"","LANDERO Y COSS",1979,19.73333333,-96.85,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4047,28912,NA,28912,"CIMMYTMA-BANK-022172",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIH322","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9735,"2014-11-24 15:12:58.0",NA,9735,NA,"GOMEZ FARIAS","VALENTIN GOMEZ FARIAS",2180,29.35,-107.7,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4048,28917,NA,28917,"CIMMYTMA-BANK-022173",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIH323","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9735,"2014-11-24 15:12:58.0",NA,9735,NA,"GOMEZ FARIAS","VALENTIN GOMEZ FARIAS",2180,29.35,-107.7,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4049,28918,NA,28918,"CIMMYTMA-BANK-022174",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIH325","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9734,"2014-11-24 15:12:58.0",NA,9734,NA,"GOMES FARIAS","VALENTIN GOMEZ FARIAS",2180,29.35,-107.7,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4050,28923,NA,28923,"CIMMYTMA-BANK-022176",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"CHIH327","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9735,"2014-11-24 15:12:58.0",NA,9735,NA,"GOMEZ FARIAS","VALENTIN GOMEZ FARIAS",2180,29.35,-107.7,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4051,28926,NA,28926,"CIMMYTMA-BANK-022202",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"TLAX229","1971-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9237,"2014-11-24 15:12:58.0",NA,9237,NA,"","TENANCINGO",2245,19.13333333,-98.2,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4052,28930,NA,28930,"CIMMYTMA-BANK-022222",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"TLAX327","1971-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1182,"2014-11-24 15:12:58.0",NA,1182,NA,"","CALPULALPAN",2608,19.578317,-98.583348,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4053,28935,NA,28935,"CIMMYTMA-BANK-022233",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAN367","1979-03-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9140,"2014-11-24 15:12:58.0",NA,9140,NA,"TARNADACUAO","TARANDACUAO",1940,20.0075,-100.548248,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4054,28938,NA,28938,"CIMMYTMA-BANK-022234",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUAN366","1979-03-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9139,"2014-11-24 15:12:58.0",NA,9139,NA,"TARANDACUAO","TARANDACUAO",1940,20.0075,-100.548248,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4055,28951,NA,28951,"CIMMYTMA-BANK-022241",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"MEXI688","1972-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9436,"2014-11-24 15:12:58.0",NA,9436,NA,"TLALMANALCO","TLALMANALCO DE VELAZQUEZ",2428,19.2,-98.8,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4056,28953,NA,28953,"CIMMYTMA-BANK-022244",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"MEXI715","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9434,"2014-11-24 15:12:58.0",NA,9434,NA,"TLALMANALCO","TLALMANALCO",2428,19.2,-98.8,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4057,28960,NA,28960,"CIMMYTMA-BANK-022252",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"MICH527","1979-02-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3946,"2014-11-24 15:12:58.0",NA,3946,NA,"","INDAPARAPEO",1841,19.809646,-100.906572,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4058,28962,NA,28962,"CIMMYTMA-BANK-022255",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"PUEB912","1974-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10036,"2014-11-24 15:12:58.0",NA,10036,NA,"ZACAPOAXTLA","ZACAPOAXTLA",1837,19.86666667,-97.58333333,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4059,28963,NA,28963,"CIMMYTMA-BANK-022256",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"PUEB932","1974-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1733,"2014-11-24 15:12:58.0",NA,1733,NA,"CHIGNAUTLA","CHIGNAUTLA",1978,19.812923,-97.381224,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4060,28964,NA,28964,"CIMMYTMA-BANK-022263",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"OAXA541","1976-12-17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5244,"2014-11-24 15:12:58.0",NA,5244,NA,"MAGDALENA TLACOTEPEC","MAGDALENA TLACOTEPEC",111,16.498068,-95.200253,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4061,28965,NA,28965,"CIMMYTMA-BANK-022269",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI395","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9494,"2014-11-24 15:12:58.0",NA,9494,NA,"TOMATLAN","TOMATLAN",22,19.936732,-105.262282,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4062,28966,NA,28966,"CIMMYTMA-BANK-022270",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI396","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9494,"2014-11-24 15:12:59.0",NA,9494,NA,"TOMATLAN","TOMATLAN",22,19.936732,-105.262282,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4063,28967,NA,28967,"CIMMYTMA-BANK-022271",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI442","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6770,"2014-11-24 15:12:59.0",NA,6770,NA,"VILLA PURIFICACION","PURIFICACION",422,19.697393,-104.612035,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4064,28968,NA,28968,"CIMMYTMA-BANK-022272",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI443","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6770,"2014-11-24 15:12:59.0",NA,6770,NA,"VILLA PURIFICACION","PURIFICACION",422,19.697393,-104.612035,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4065,28969,NA,28969,"CIMMYTMA-BANK-022274",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI398","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9494,"2014-11-24 15:12:59.0",NA,9494,NA,"TOMATLAN","TOMATLAN",22,19.936732,-105.262282,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4066,28970,NA,28970,"CIMMYTMA-BANK-022281",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NVOL52","1977-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366,"2014-11-24 15:12:59.0",NA,366,NA,"","ANAHUAC",195,27.25,-100.1333333,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4068,28974,NA,28974,"CIMMYTMA-BANK-022284",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI399","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9494,"2014-11-24 15:12:59.0",NA,9494,NA,"TOMATLAN","TOMATLAN",22,19.936732,-105.262282,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4069,28983,NA,28983,"CIMMYTMA-BANK-022285",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"JALI394","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9494,"2014-11-24 15:12:59.0",NA,9494,NA,"TOMATLAN","TOMATLAN",22,19.936732,-105.262282,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4070,28985,NA,28985,"CIMMYTMA-BANK-022292",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"TAMA96","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3482,"2014-11-24 15:12:59.0",NA,3482,NA,"","GONZALEZ",84,22.81666667,-98.43333333,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4071,28987,NA,28987,"CIMMYTMA-BANK-022301",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"SNLP203","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014-11-24 15:12:59.0",NA,NA,NA,"","",NA,NA,NA,NA,"","","",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4072,28989,NA,28989,"CIMMYTMA-BANK-022303",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUER246","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,477,"2014-11-24 15:12:59.0",NA,477,NA,"","ARCELIA",513,18.298628,-100.249473,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4073,28990,NA,28990,"CIMMYTMA-BANK-022306",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUER251","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9274,"2014-11-24 15:12:59.0",NA,9274,NA,"","TEPECOACUILCO",864,18.272733,-99.458144,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4074,28993,NA,28993,"CIMMYTMA-BANK-022307",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUER258","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9274,"2014-11-24 15:12:59.0",NA,9274,NA,"","TEPECOACUILCO",864,18.272733,-99.458144,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4075,28995,NA,28995,"CIMMYTMA-BANK-022310",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"GUER294","1973-11-26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4406,"2014-11-24 15:12:59.0",NA,4406,NA,"AYUTLA DE LOS LIBRES","LA CONCORDIA",389,16.977888,-99.090407,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4076,28998,NA,28998,"CIMMYTMA-BANK-022313",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA270","1968-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,"2014-11-24 15:12:59.0",NA,2150,NA,"COMPOSTELA","COMPOSTELA",883,21.250533,-104.880645,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4077,28999,NA,28999,"CIMMYTMA-BANK-022315",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA272","1968-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8598,"2014-11-24 15:12:59.0",NA,8598,NA,"","SANTA MARIA DEL ORO",1172,21.320316,-104.575801,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4078,29000,NA,29000,"CIMMYTMA-BANK-022316",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA274","1968-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9291,"2014-11-24 15:12:59.0",NA,9291,NA,"TEPIC","TEPIC",955,21.51,-104.8,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4079,29001,NA,29001,"CIMMYTMA-BANK-022321",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA287","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8598,"2014-11-24 15:12:59.0",NA,8598,NA,"","SANTA MARIA DEL ORO",1172,21.320316,-104.575801,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4080,29002,NA,29002,"CIMMYTMA-BANK-022323",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA292","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,"2014-11-24 15:12:59.0",NA,2150,NA,"COMPOSTELA","COMPOSTELA",883,21.250533,-104.880645,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4081,29008,NA,29008,"CIMMYTMA-BANK-022324",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA297","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8598,"2014-11-24 15:12:59.0",NA,8598,NA,"","SANTA MARIA DEL ORO",1172,21.320316,-104.575801,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4082,29013,NA,29013,"CIMMYTMA-BANK-022325",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA298","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8598,"2014-11-24 15:12:59.0",NA,8598,NA,"","SANTA MARIA DEL ORO",1172,21.320316,-104.575801,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4083,29015,NA,29015,"CIMMYTMA-BANK-022326",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA299","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8598,"2014-11-24 15:12:59.0",NA,8598,NA,"","SANTA MARIA DEL ORO",1172,21.320316,-104.575801,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4084,29016,NA,29016,"CIMMYTMA-BANK-022328",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA303","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,"2014-11-24 15:12:59.0",NA,2150,NA,"COMPOSTELA","COMPOSTELA",883,21.250533,-104.880645,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4085,29020,NA,29020,"CIMMYTMA-BANK-022329",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA304","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,"2014-11-24 15:13:00.0",NA,2150,NA,"COMPOSTELA","COMPOSTELA",883,21.250533,-104.880645,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4086,29030,NA,29030,"CIMMYTMA-BANK-022330",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA305","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,"2014-11-24 15:13:00.0",NA,2150,NA,"COMPOSTELA","COMPOSTELA",883,21.250533,-104.880645,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4087,29040,NA,29040,"CIMMYTMA-BANK-022331",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA306","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,"2014-11-24 15:13:00.0",NA,2150,NA,"COMPOSTELA","COMPOSTELA",883,21.250533,-104.880645,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4088,29046,NA,29046,"CIMMYTMA-BANK-022332",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA309","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2150,"2014-11-24 15:13:00.0",NA,2150,NA,"COMPOSTELA","COMPOSTELA",883,21.250533,-104.880645,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4090,29050,NA,29050,"CIMMYTMA-BANK-022334",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA311","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,"2014-11-24 15:13:00.0",NA,324,NA,"AMATLAN DE CANAS","AMATLAN DE CANAS",800,20.8,-104.4,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4091,29051,NA,29051,"CIMMYTMA-BANK-022335",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA312","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,324,"2014-11-24 15:13:00.0",NA,324,NA,"AMATLAN DE CANAS","AMATLAN DE CANAS",800,20.8,-104.4,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
4092,29052,NA,29052,"CIMMYTMA-BANK-022336",NA,NA,NA,2,3,NA,NA,NA,NA,NA,NA,"NAYA313","1975-01-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8406,"2014-11-24 15:13:00.0",NA,8406,NA,"SAN PEDRO LAGUNILLAS","SAN PEDRO LAGUNILLAS",1284,21.221061,-104.739704,484,"MX","MEX","MEXICO",NA,NA,NA,2,"Zea","mays subsp. mays",NA,"Maize",2,""
