"","sp","lon","lat","sol","PNZ1"
"551","Zea mays",-83.335972,8.515255,8,3660
"552","Zea mays",-53.96135,-27.9431,2,5304
"553","Zea mays",-54.02062,-27.891122,11,3768
"554","Zea mays",-54.283493,-28.365057,2,5304
"555","Zea mays",-53.8,-27.7,11,3768
"556","Zea mays",-54.395018,-28.199076,2,5304
"557","Zea mays",-54.283493,-28.365057,2,5304
"558","Zea mays",-54.009359,-28.263266,2,5304
"559","Zea mays",-50.855959,-29.846457,12,2739
"560","Zea mays",-54.009359,-28.263266,2,5304
"561","Zea mays",-53.716031,-28.082039,2,5304
"562","Zea mays",-53.96135,-27.9431,2,5304
"563","Zea mays",-54.283493,-28.365057,2,5304
"564","Zea mays",-54.230263,-28.169461,2,5304
"565","Zea mays",-53.43333333,-29.61666667,4,3098
"566","Zea mays",-54.141747,-29.639082,5,3169
"567","Zea mays",-53.38333333,-29.81666667,4,3098
"568","Zea mays",-54.283493,-28.365057,2,5304
"569","Zea mays",-50.855959,-29.846457,12,2739
"570","Zea mays",-54.009359,-28.263266,2,5304
"571","Zea mays",-54.18627,-27.841705,2,3768
"572","Zea mays",-54.283493,-28.365057,2,5304
"573","Zea mays",-54.166667,-29.333333,4,5928
"574","Zea mays",-54.283493,-28.365057,2,5304
"575","Zea mays",-54.283493,-28.365057,2,5304
"576","Zea mays",-54.16666667,-29.33333333,4,5928
"577","Zea mays",-54.16666667,-29.33333333,4,5928
"578","Zea mays",-85.45,10.11666667,8,3929
"579","Zea mays",-54.16666667,-29.33333333,4,5928
"580","Zea mays",-54.333333,-28.033333,2,5304
"581","Zea mays",-54.409057,-28.290932,2,5304
"582","Zea mays",-54.16666667,-29.33333333,4,5928
"583","Zea mays",-53.96135,-27.9431,2,5304
"584","Zea mays",-54.33333333,-28.03333333,2,5304
"585","Zea mays",-53.774972,-28.22036,2,5304
"586","Zea mays",-49.65,-27.21666667,4,3098
"587","Zea mays",-54.02485,-27.899063,11,3768
"588","Zea mays",-54.283493,-28.365057,2,5304
"589","Zea mays",-50.089271,-22.168869,8,1404
"590","Zea mays",-44.96666667,-22.56666667,3,5518
"591","Zea mays",-46.13333333,-23.58333333,5,5304
"592","Zea mays",-51.483333,-21.533333,1,4609
"593","Zea mays",-49.61666667,-22.23333333,1,4609
"594","Zea mays",-46.63333333,-23.55,1,5304
"595","Zea mays",-45.88333333,-23.4,5,5518
"596","Zea mays",-45.96666667,-23.31666667,7,4012
"597","Zea mays",-89.21822,14.372973,9,3191
"598","Zea mays",-48.217145,-20.992606,1,5304
"599","Zea mays",-47.937215,-22.537739,12,901
"600","Zea mays",-47.61666667,-20.88333333,1,5304
"601","Zea mays",-50.177749,-22.790895,2,5304
"602","Zea mays",-48.174103,-22.044979,11,2221
"603","Zea mays",-48.766667,-21.583333,8,5304
"604","Zea mays",-86.7,14.55,9,3191
"605","Zea mays",-49.416667,-22.4,8,1404
"606","Zea mays",-49.41666667,-22.4,8,1404
"607","Zea mays",-49.41666667,-22.4,8,1404
"608","Zea mays",-45.88333333,-23.4,5,5518
"609","Zea mays",-45.88333333,-23.03333333,1,5304
"610","Zea mays",-50.066667,-21.4,11,2790
"611","Zea mays",-48.55,-20.55,1,4609
"612","Zea mays",-49,-22.46666667,8,1404
"613","Zea mays",-50.280075,-21.30562,11,2790
"614","Zea mays",-45.46666667,-22.91666667,5,5518
"615","Zea mays",-47.582481,-21.307837,1,5304
"616","Zea mays",-47.241578,-23.088964,4,1888
"617","Zea mays",-47.241578,-23.088964,4,1888
"618","Zea mays",-46.819967,-23.035437,8,2755
"619","Zea mays",-47.4,-20.53333333,2,3496
"620","Zea mays",-50.202062,-22.437175,1,4609
"621","Zea mays",-50.749016,-21.895979,11,2790
"622","Zea mays",-45.96666667,-23.31666667,7,4012
"623","Zea mays",-48.81666667,-21.75,1,1404
"624","Zea mays",-45.88333333,-23.18333333,7,4012
"625","Zea mays",-46.56666667,-22.95,1,5304
"626","Zea mays",-56.771095,-9.151427,2,3715
"627","Zea mays",-39.21666667,-12.43333333,8,2977
"628","Zea mays",-44.18333333,-17.9,8,2635
"629","Zea mays",-44.41666667,-18.75,9,3497
"630","Zea mays",-98.712616,21.399889,9,3922
"631","Zea mays",-49.31666667,-28.51666667,5,3073
"632","Zea mays",-49.31666667,-28.51666667,5,3073
"633","Zea mays",-54.009359,-28.263266,2,5304
"634","Zea mays",-53.96135,-27.9431,2,5304
"635","Zea mays",-54.009359,-28.263266,2,5304
"636","Zea mays",-53.96135,-27.9431,2,5304
"637","Zea mays",-53.96135,-27.9431,2,5304
"638","Zea mays",-50.23333333,-20.26666667,1,1404
"639","Zea mays",-47.53333333,-23.03333333,4,1888
"640","Zea mays",-79.1,9.166666667,5,4287
"641","Zea mays",-53.946282,-27.93324,2,5304
"642","Zea mays",-49.65,-27.21666667,4,3098
"643","Zea mays",-53.998021,-28.527081,2,5304
"644","Zea mays",-53.946282,-27.93324,2,5304
"645","Zea mays",-54.333333,-28.033333,2,5304
"646","Zea mays",-49.75,-25.8,5,4341
"647","Zea mays",-98.10282,16.655201,8,4049
"648","Zea mays",-79.1,9.166666667,5,4287
"649","Zea mays",-45.167991,-22.683396,5,5518
"650","Zea mays",-48.92991,-20.756582,8,1404
"651","Zea mays",-50.5,-29.8,4,3098
"652","Zea mays",-54.18627,-27.841705,2,3768
"653","Zea mays",-49.65,-27.21666667,4,3098
"654","Zea mays",-52.58333333,-27.11666667,11,3768
"655","Zea mays",-52.58333333,-27.11666667,11,3768
"656","Zea mays",-45.133333,-22.733333,5,5518
"657","Zea mays",-100.7333333,28.23333333,8,2258
"658","Zea mays",-46.63333333,-23.55,1,5304
"659","Zea mays",-47.61666667,-20.88333333,1,5304
"660","Zea mays",-48.92991,-20.756582,8,1404
"661","Zea mays",-108.3333333,26.71666667,8,1783
"662","Zea mays",-109.432449,28.155757,8,1998
"663","Zea mays",-109.1833333,28.93333333,8,1783
"664","Zea mays",-51.866667,-23.916667,2,5304
"665","Zea mays",-54.16666667,-29.33333333,4,5928
"666","Zea mays",-53.96135,-27.9431,2,5304
"667","Zea mays",-54.009359,-28.263266,2,5304
"668","Zea mays",-54.009359,-28.263266,2,5304
"669","Zea mays",-46.23333333,-23.31666667,1,5304
"670","Zea mays",-47.8,-21.16666667,1,5304
"671","Zea mays",-49.797833,-21.63582,11,2790
"672","Zea mays",-79.1,9.166666667,5,4287
"673","Zea mays",-39.21666667,-12.43333333,8,2977
"674","Zea mays",-46.88333333,-21.83333333,1,4817
"675","Zea mays",-53.849834,-28.461223,2,5304
"676","Zea mays",-80.41666667,7.916666667,5,3040
"677","Zea mays",-54.070144,-28.166197,2,5304
"678","Zea mays",-50.29311,-27.742227,6,3835
"679","Zea mays",-103.142683,18.797803,8,3717
"680","Zea mays",-94.6,16.58333333,11,2696
"681","Zea mays",-103.661841,18.6781,8,3717
"682","Zea mays",-103.666667,18.75,8,3717
"683","Zea mays",-102.373599,19.08164,9,5874
"684","Zea mays",-79.924861,8.581789,5,3660
"685","Zea mays",-101.8,18.96666667,8,3386
"686","Zea mays",-101.605,17.97833333,8,2933
"687","Zea mays",-98.712616,21.399889,9,3922
"688","Zea mays",-97.96666667,21.28333333,9,3922
"689","Zea mays",-76.21666667,20.3,8,3211
"690","Zea mays",-105.5333333,22.36666667,11,3415
"691","Zea mays",-105.460404,22.431118,11,3415
"692","Zea mays",-98.76666667,22.01666667,9,3460
"693","Zea mays",-97.73333333,21.18333333,9,3922
"694","Zea mays",-93.38333333,16.76666667,9,4182
"695","Zea mays",-89.986872,20.579844,8,4256
"696","Zea mays",-76.21666667,20.3,8,3211
"697","Zea mays",-97.218548,19.983868,8,4727
"698","Zea mays",-91.421015,14.609292,2,6326
"699","Zea mays",-89.812671,20.00487,8,4256
"700","Zea mays",-103.796358,19.274552,8,3717
"701","Zea mays",-103.847703,18.933399,8,3717
"702","Zea mays",-92.027828,15.627253,8,3518
"703","Zea mays",-92.044173,15.678832,8,3518
"704","Zea mays",-92.08333333,15.96666667,8,3168
"705","Zea mays",-99.015491,21.951043,9,3690
"706","Zea mays",-97.097646,20.480001,9,2822
"707","Zea mays",-91.758868,15.810862,8,3518
"708","Zea mays",-48.919942,-27.726783,6,3835
"709","Zea mays",-54.828953,-22.200732,1,5095
"710","Zea mays",-67.465871,9.411944,5,5079
"711","Zea mays",-92.71666667,16.61666667,9,3168
"712","Zea mays",-65.242936,-10.788263,11,2013
"713","Zea mays",-65.242936,-10.788263,11,2013
"714","Zea mays",-93.1,16.96,9,4182
"715","Zea mays",-99.06666667,18.88333333,2,5391
"716","Zea mays",-96.86666667,19.66666667,8,4727
"717","Zea mays",-35.96666667,-8.283333333,9,2918
"718","Zea mays",-63.65,-21.9,11,4255
"719","Zea mays",-42.91666667,-13.58333333,9,3204
"720","Zea mays",-38.3,-7.983333333,8,2977
"721","Zea mays",-44.172619,-13.408628,9,3204
"722","Zea mays",-44.172619,-13.408628,9,3204
"723","Zea mays",-42.06666667,-16.86666667,9,3204
"724","Zea mays",-37.4,-6.666666667,8,2977
"725","Zea mays",-49.73333333,-3.7,2,3715
"726","Zea mays",-42.91666667,-13.58333333,9,3204
"727","Zea mays",-37.26666667,-9.933333333,9,2918
"728","Zea mays",-40.327167,-17.135631,2,4353
"729","Zea mays",-55.31666667,-27.6,11,3768
"730","Zea mays",-60.05,-26.93333333,9,2273
"731","Zea mays",-57.966463,-25.185831,9,2706
"732","Zea mays",-60,-25,9,2346
"733","Zea mays",-68.88333333,-33.21666667,11,1817
"734","Zea mays",-97.03333333,19.08333333,11,3579
"735","Zea mays",-106.393718,24.618206,5,6193
"736","Zea mays",-101.605,17.97833333,8,2933
"737","Zea mays",-99.1,24.08333333,8,3075
"738","Zea mays",-97.3,19.8,2,6326
"739","Zea mays",-53.5,-1.75,2,4012
"740","Zea mays",-53.5,-1.75,2,4012
"741","Zea mays",-93.370653,16.458148,8,3518
"742","Zea mays",-99.75,19.87,2,6259
"743","Zea mays",-100.5666667,18.46666667,8,3386
"744","Zea mays",-55.21666667,-24.93333333,5,3260
"745","Zea mays",-55.407662,-23.900264,1,3260
"746","Zea mays",-60.575732,2.807101,2,3661
"747","Zea mays",-66.26666667,-30.5,8,1112
"748","Zea mays",-66.712883,-30.847071,8,1112
"749","Zea mays",-98.2,20.15,2,5501
"750","Zea mays",-70.266152,19.266144,11,2748
"751","Zea mays",-99.36666667,18.71666667,9,2546
"752","Zea mays",-56.258638,-25.68604,5,2990
"753","Zea mays",-56.215775,-26.826938,5,2990
"754","Zea mays",-56.928119,-26.796219,5,2990
"755","Zea mays",-56.842067,-26.9043,5,2990
"756","Zea mays",-56.812369,-25.754605,5,2990
"757","Zea mays",-54.941988,-24.065822,1,3260
"758","Zea mays",-67.721113,-10.150584,5,4249
"759","Zea mays",-40.327167,-17.135631,2,4353
"760","Zea mays",-39.68,-17.6,1,4609
"761","Zea mays",-44.172619,-13.408628,9,3204
"762","Zea mays",-44.172619,-13.408628,9,3204
"763","Zea mays",-44.172619,-13.408628,9,3204
"764","Zea mays",-44.71666667,-13.38333333,9,3204
"765","Zea mays",-42.46666667,-13.75,8,2635
"766","Zea mays",-38.08333333,-5.133333333,8,2977
"767","Zea mays",-42.18333333,-16.61666667,9,3204
"768","Zea mays",-42.06666667,-16.86666667,9,3204
"769","Zea mays",-42.06666667,-16.86666667,9,3204
"770","Zea mays",-42.06666667,-16.86666667,9,3204
"771","Zea mays",-42.06666667,-16.86666667,9,3204
"772","Zea mays",-41.5,-16.56666667,9,3204
"773","Zea mays",-40.7,-16.18333333,9,3204
"774","Zea mays",-70.606485,19.423437,8,2933
"775","Zea mays",-55.05,-23.08333333,1,4446
"776","Zea mays",-55.21666667,-23.08333333,1,4446
"777","Zea mays",-55.21666667,-23.08333333,1,4446
"778","Zea mays",-56.536975,-22.141975,11,2464
"779","Zea mays",-57.825722,-21.681173,11,2464
"780","Zea mays",-57.825722,-21.681173,11,2464
"781","Zea mays",-54.53333333,-21.8,1,5095
"782","Zea mays",-54.16666667,-24.08333333,2,5304
"783","Zea mays",-54.16666667,-24.08333333,2,5304
"784","Zea mays",-53.750532,-23.40941,NA,4609
"785","Zea mays",-56.891055,-24.460407,9,2902
"786","Zea mays",-98.8167,21.5667,9,3820
"787","Zea mays",-99.31666667,22.83333333,9,3820
"788","Zea mays",-61.91666667,-37.46666667,12,2678
"789","Zea mays",-62.23333333,-38.1,8,1361
"790","Zea mays",-61.2,-27.21666667,8,1430
"791","Zea mays",-61.2,-27.21666667,8,1430
"792","Zea mays",-59.133231,-25.721253,9,2706
"793","Zea mays",-96.85,19.73333333,8,4727
"794","Zea mays",-101.564868,17.665097,NA,2933
"795","Zea mays",-108.51344,26.419644,8,1956
"796","Zea mays",-95.8,17.83333333,5,2713
"797","Zea mays",-104.880645,21.250533,11,2540
"798","Zea mays",-104.880645,21.250533,11,2540
"799","Zea mays",-60.71666667,-26.58333333,8,1430
"800","Zea mays",-66.382503,-31.45052,8,1112
"801","Zea mays",-66.712883,-30.847071,8,1112
"802","Zea mays",-66.303177,-30.377406,8,1112
"803","Zea mays",-60.579083,11.254642,11,3406
"804","Zea mays",-66.61666667,-33.16666667,8,1112
"805","Zea mays",-66.43,-32.95,8,1112
"806","Zea mays",-40.28,-15.76,12,2678
"807","Zea mays",-58.25059,-26.145978,9,2706
"808","Zea mays",-58.204427,-25.398244,9,2706
"809","Zea mays",-60.575732,2.807101,2,3661
"810","Zea mays",-61.13,1.83,7,4012
"811","Zea mays",-61.46,10.7,5,5928
"812","Zea mays",-61.24446,10.595396,5,5532
"813","Zea mays",-102.3,19.98333333,2,4972
"814","Zea mays",-103.165492,18.761556,8,3717
"815","Zea mays",-102.3,19.98333333,2,4972
"816","Zea mays",-97.241203,18.332954,2,7042
"817","Zea mays",-100.983333,20.5,2,4972
"818","Zea mays",-104.060951,20.507845,9,3483
"819","Zea mays",-103.5833333,19.88333333,9,5874
"820","Zea mays",-105.259161,27.008378,8,1800
"821","Zea mays",-56.855206,-25.47702,5,2990
"822","Zea mays",-99.813582,21.054943,9,1939
"823","Zea mays",-102.733333,20.816667,8,3932
"824","Zea mays",-103.5333333,19.41666667,9,2827
"825","Zea mays",-103.567399,20.509937,9,2827
"826","Zea mays",-103.180173,20.321879,NA,2827
"827","Zea mays",-103.5,20.01666667,9,5874
"828","Zea mays",-99.9072222,21.7722222,9,3072
"829","Zea mays",-46.93333333,-22.45,1,4817
"830","Zea mays",-92.182995,15.389566,9,5103
"831","Zea mays",-100.6222222,25.01805556,8,2336
"832","Zea mays",-102.733333,20.066667,9,2827
"833","Zea mays",-102,19.91666667,2,6259
"834","Zea mays",-98.65,20.65,9,2054
"835","Zea mays",-98.76666667,20.6,9,2054
"836","Zea mays",-98.661356,20.592704,9,2054
"837","Zea mays",-98.661356,20.592704,9,2054
"838","Zea mays",-98.661356,20.592704,9,2054
"839","Zea mays",-98.661356,20.592704,9,2054
"840","Zea mays",-98.661356,20.592704,9,2054
"841","Zea mays",-98.661356,20.592704,9,2054
"842","Zea mays",-55.27,5.71,12,4655
"843","Zea mays",-101.126482,20.200962,2,4972
"844","Zea mays",-103.723087,20.143022,9,5874
"845","Zea mays",-92.190526,15.388178,9,5103
"846","Zea mays",-101.7833333,19.8,2,4972
"847","Zea mays",-103.5,23.62,11,2540
"848","Zea mays",-99.17,20.26,9,1939
"849","Zea mays",-98.2,20.15,2,5501
"850","Zea mays",-99.083132,18.878577,2,5391
"851","Zea mays",-99.23333333,18.85,2,5391
"852","Zea mays",-99.22,18.8,2,5391
"853","Zea mays",-99.23333333,18.76666667,2,5391
"854","Zea mays",-99.55,18.66666667,8,3250
"855","Zea mays",-99.604781,18.722675,8,3250
"856","Zea mays",-99.604781,18.722675,8,3250
"857","Zea mays",-99.66666667,18.8,8,3250
"858","Zea mays",-99.66666667,18.8,8,3250
"859","Zea mays",-101.449639,20.920258,8,2258
"860","Zea mays",-104.35,19.76666667,8,3483
"861","Zea mays",-103.427739,20.734851,2,6264
"862","Zea mays",-99.65111,24.618879,8,3007
"863","Zea mays",-98.39,18.49,8,3518
"864","Zea mays",-98.314232,18.107657,8,3250
"865","Zea mays",-99.59805556,21.91527778,9,3072
"866","Zea mays",-39.57391,-8.107378,8,2977
"867","Zea mays",-83.711745,9.405484,5,4568
"868","Zea mays",-52.408631,-28.29906,4,5304
"869","Zea mays",-53.883333,-28.366667,2,5304
"870","Zea mays",-46.97733,-18.96064,8,3983
"871","Zea mays",-102.319883,20.290769,2,4972
"872","Zea mays",-102.45,19.96666667,2,4972
"873","Zea mays",-102.4666667,19.58333333,9,2827
"874","Zea mays",-54.048978,-32.087201,12,2245
"875","Zea mays",-49.005651,-28.515684,5,3073
"876","Zea mays",-97.28339,16.233634,9,2875
"877","Zea mays",-97.957508,17.19135,8,3250
"878","Zea mays",-96.172744,17.186388,8,3679
"879","Zea mays",-97.816908,17.312798,8,3250
"880","Zea mays",-97.957508,17.19135,8,3250
"881","Zea mays",-97.957508,17.19135,8,3250
"882","Zea mays",-97.816908,17.312798,8,3250
"883","Zea mays",-96.549449,17.592724,8,3250
"884","Zea mays",-97.816908,17.312798,8,3250
"885","Zea mays",-51.127617,-20.62891,11,2790
"886","Zea mays",-107.9333333,30.38333333,8,1770
"887","Zea mays",-104.393881,23.480832,9,2827
"888","Zea mays",-103.903927,20.284838,9,2827
"889","Zea mays",-103.7373,22.394537,9,2827
"890","Zea mays",-104.129825,21.381182,9,2827
"891","Zea mays",-51.127617,-20.62891,11,2790
"892","Zea mays",-104.739704,21.221061,11,2540
"893","Zea mays",-104.739704,21.221061,11,2540
"894","Zea mays",-104.4833333,21.06666667,9,2827
"895","Zea mays",-97.816908,17.312798,8,3250
"896","Zea mays",-107.9333333,30.38333333,8,1770
"897","Zea mays",-100.441427,19.290057,9,5289
"898","Zea mays",-102.4,19.41666667,2,6259
"899","Zea mays",-102.5166667,19.71666667,9,2827
"900","Zea mays",-102.4666667,19.58333333,9,2827
"901","Zea mays",-51.483333,-21.533333,1,4609
"902","Zea mays",-103.814756,19.55706,9,5874
"903","Zea mays",-102.7333333,20.81666667,8,3932
"904","Zea mays",-57.757907,-30.79075,12,2582
"905","Zea mays",-96.021444,17.253353,8,3679
"906","Zea mays",-96.021444,17.253353,8,3679
"907","Zea mays",-100.761898,20.699376,8,4972
"908","Zea mays",-103.25,19.966667,9,2827
"909","Zea mays",-101.6666667,20.63333333,2,4972
"910","Zea mays",-50.03333333,-20.66666667,8,1404
"911","Zea mays",-102.194513,21.942148,9,3542
"912","Zea mays",-98.734909,20.784944,9,2054
"913","Zea mays",-100.0333333,19.03333333,2,6259
"914","Zea mays",-96.021444,17.253353,8,3679
"915","Zea mays",-97.692737,17.26968,8,3679
"916","Zea mays",-47.959266,-23.076071,4,1888
"917","Zea mays",-97.11666667,19.35,2,6326
"918","Zea mays",-43.24,-15.79,9,3204
"919","Zea mays",-38.48333333,-11.23333333,6,4638
"920","Zea mays",-39.110395,-16.388263,1,4609
"921","Zea mays",-37.8,-9.65,9,2918
"922","Zea mays",-54.879717,-27.14473,11,3768
"923","Zea mays",-67.56666667,-28.06666667,8,2143
"924","Zea mays",-92.251361,15.37229,9,5103
"925","Zea mays",-92.91666667,16.88333333,9,4182
"926","Zea mays",-44.071822,-20.688323,9,4933
"927","Zea mays",-48.174103,-22.044979,11,2221
"928","Zea mays",-92.05,16.11666667,8,4043
"929","Zea mays",-96.021444,17.253353,8,3679
"930","Zea mays",-99.5,17.55,11,3455
"931","Zea mays",-103.7,24.88333333,8,1807
"932","Zea mays",-97.427292,18.483431,11,3868
"933","Zea mays",-47.9,-22.01666667,1,4609
"934","Zea mays",-104.099147,24.465353,8,1774
"935","Zea mays",-97.52396,20.007577,2,5501
"936","Zea mays",-97.03333333,19.08333333,11,3579
"937","Zea mays",-102.95,20.78333333,9,2827
"938","Zea mays",-47.9,-22.01666667,1,4609
"939","Zea mays",-102.95,20.78333333,9,2827
"940","Zea mays",-102.45,21.16666667,8,2258
"941","Zea mays",-98.8,18.68333333,2,5391
"942","Zea mays",-102.95,20.78333333,9,2827
"943","Zea mays",-96.872107,17.25085,8,2848
"944","Zea mays",-49.41666667,-22.4,8,1404
"945","Zea mays",-96.261935,16.8965,8,3679
"946","Zea mays",-96.874589,16.789356,8,3250
"947","Zea mays",-96.78333333,16.5,9,4374
"948","Zea mays",-92.463042,17.010766,6,3082
"949","Zea mays",-98.91666667,18.98333333,2,5391
"950","Zea mays",-97.03333333,19.08333333,11,3579
"951","Zea mays",-104.1166667,24.45,8,1774
"952","Zea mays",-104.611327,24.209641,8,2258
"953","Zea mays",-50.83333333,-21.78333333,8,1404
"954","Zea mays",-103.6666667,24.88333333,8,1807
"955","Zea mays",-97.68333333,17.26666667,8,3679
"956","Zea mays",-101.988203,21.005478,8,2258
"957","Zea mays",-102.1666667,21.01666667,9,2258
"958","Zea mays",-97.1,19.11666667,2,3579
"959","Zea mays",-102.6666667,20.81666667,8,3932
"960","Zea mays",-102,21.11666667,8,2258
"961","Zea mays",-42.6,-17.25,3,4221
"962","Zea mays",-44.4747,-21.129651,8,2755
"963","Zea mays",-53.076765,-26.035028,1,5304
"964","Zea mays",-53.076765,-26.035028,1,5304
"965","Zea mays",-54.08333333,-25.25,2,5304
"966","Zea mays",-54.13333333,-25.41666667,2,5304
"967","Zea mays",-52.996926,-27.074737,11,3768
"968","Zea mays",-53.56666667,-26.75,11,3768
"969","Zea mays",-53.56666667,-26.75,11,3768
"970","Zea mays",-53.56666667,-26.75,11,3768
"971","Zea mays",-101.250498,17.579435,8,2933
"972","Zea mays",-99.43333333,18.73333333,8,2546
"973","Zea mays",-103.562492,25.624139,8,1807
"974","Zea mays",-102.609647,21.006093,8,3820
"975","Zea mays",-97.692737,17.26968,8,3679
"976","Zea mays",-102.35,22.45,8,2258
"977","Zea mays",-97.692737,17.26968,8,3679
"978","Zea mays",-100,21.93333333,9,1939
"979","Zea mays",-50.06666667,-21.4,11,2790
"980","Zea mays",-103.6666667,24.88333333,8,1807
"981","Zea mays",-99.71666667,23,11,1740
"982","Zea mays",-102.243902,22.269581,9,3542
"983","Zea mays",-99.458144,18.272733,8,3518
"984","Zea mays",-104.575801,21.320316,11,2540
"985","Zea mays",-104.575801,21.320316,11,2540
"986","Zea mays",-104.575801,21.320316,11,2540
"987","Zea mays",-67.03,-27.67,8,2143
"988","Zea mays",-49.506021,-20.791709,8,1404
"989","Zea mays",-104.449948,21.110878,11,2540
"990","Zea mays",-44.172999,-16.228093,2,4353
"991","Zea mays",-90.88333333,14.76666667,2,5580
"992","Zea mays",-91.946084,14.969183,2,6326
"993","Zea mays",-97.407682,18.627026,2,7042
"994","Zea mays",-96.93361111,17.4311111,8,3250
"995","Zea mays",-100.050632,20.765746,8,2053
"996","Zea mays",-99.631435,21.141034,9,1939
"997","Zea mays",-100.476326,20.610849,9,2546
"998","Zea mays",-100.15,20.2,8,3007
"999","Zea mays",-101.25,21.01666667,8,2258
"1000","Zea mays",-102.85,21.18333333,9,3820
"1001","Zea mays",-103.2,22.36666667,9,2827
"1002","Zea mays",-103.462153,19.735479,9,2827
"1003","Zea mays",-97.24166667,18.75027778,2,7042
"1004","Zea mays",-102.85,21.18333333,9,3820
