"","sp","lon","lat","sol","sol_Hi","sol_Lo","sol_Mo","sol_VL","tot","lab","org","occ","sec","apa","stp10","stp100","stp20","stp30","PBR1","PBR2","PHO1","PHO2","PMEH1","PMEH2","PNZ1","PNZ2","POL1","POL2","TP1","TP2","NPlim","ext_P20"
"4297","Sorghum bicolor",30.44000053,10.5,9,0,30,70,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,562.953063964844,524.099487304688,524.088439941406,538.572265625,599,50,NA,NA,1350,548,3013,2962,889,NA,600,400,-0.417279988527298,25
"4298","Sorghum bicolor",33.40000153,4.110000134,9,0,30,70,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,378.271209716797,332.200836181641,355.317718505859,345.947052001953,1433,176,1000,NA,730,66,2047,2331,523,171,500,300,-0.519609987735748,26
"4299","Sorghum bicolor",14.77000046,5.170000076,5,50,0,10,40,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,369.453216552734,348.212341308594,351.593322753906,350.32958984375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.255059987306595,21
"4300","Sorghum bicolor",14.82999992,5.849999905,5,50,0,10,40,312,21.5535564422607,81.8044509887695,156.731948852539,41.6747817993164,10.2352590560913,371.858428955078,372.849243164062,357.460479736328,376.308502197266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.257719993591309,21
"4301","Sorghum bicolor",16.37999916,6.670000076,1,0,0,20,80,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,356.514495849609,318.347961425781,316.921417236328,326.25244140625,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.174740001559258,22
"4302","Sorghum bicolor",16.17000008,7.28000021,8,20,0,80,0,485.166290283203,52.3335456848145,73.8783416748047,104.670257568359,25.60276222229,228.681350708008,431.177154541016,368.707489013672,378.789337158203,375.323333740234,954,129,NA,NA,NA,NA,2236,2211,NA,NA,600,400,-0.123250000178814,21
"4303","Sorghum bicolor",15.64000034,6.980000019,2,20,0,20,60,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,340.411926269531,336.976379394531,331.383636474609,345.412689208984,457,84,700,0,2098,103,3181,4349,NA,NA,500,300,-0.163660004734993,21
"4304","Sorghum bicolor",16.72999954,7.369999886,1,0,0,20,80,104,6.45307970046997,21.1178665161133,61.6457023620605,13.8420991897583,0.941255033016205,462.153717041016,374.459320068359,376.951751708984,377.115997314453,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.131209999322891,20
"4305","Sorghum bicolor",20.69000053,5.659999847,2,0,30,0,70,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,425.1923828125,367.582153320312,383.460235595703,381.936614990234,813,293,NA,200,NA,NA,3496,5048,NA,NA,300,100,-0.260829985141754,20
"4306","Sorghum bicolor",17.55999947,6.5,1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,420.035675048828,373.994079589844,378.784454345703,379.797729492188,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.236059993505478,21
"4307","Sorghum bicolor",17.54999924,5.78000021,1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,384.737365722656,369.510406494141,365.574737548828,372.084197998047,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.238319993019104,22
"4308","Sorghum bicolor",17.64999962,5.260000229,2,0,30,0,70,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,414.060119628906,368.149200439453,384.072875976562,375.478668212891,813,293,NA,200,NA,NA,3496,5048,NA,NA,300,100,-0.225050002336502,22
"4309","Sorghum bicolor",18.40999985,6.03000021,1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,414.551239013672,377.123687744141,380.361694335938,380.193756103516,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.250019997358322,20
"4310","Sorghum bicolor",18.28000069,6.510000229,1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,474.454498291016,395.826416015625,412.324066162109,401.755920410156,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,NA,20
"4311","Sorghum bicolor",18.29000092,7.309999943,3,0,30,30,40,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,386.570861816406,324.077484130859,335.159576416016,336.541839599609,979,271,NA,100,1366,244,3491,3796,556,NA,400,200,NA,21
"4312","Sorghum bicolor",19.17000008,6.369999886,1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,418.082702636719,379.42041015625,382.226501464844,385.17529296875,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.208570003509521,20
"4313","Sorghum bicolor",18.82999992,7.21999979,1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,499.200775146484,397.373596191406,410.58740234375,406.085632324219,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.191080003976822,21
"4314","Sorghum bicolor",19.79999924,6.659999847,1,0,0,20,80,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,459.849792480469,395.177032470703,404.61669921875,405.477966308594,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.153099998831749,21
"4315","Sorghum bicolor",22.64999962,8.409999847,11,20,50,0,30,209.715667724609,22.6214466094971,31.9342994689941,45.244270324707,11.0669288635254,98.8487167358398,413.820007324219,376.286468505859,395.503814697266,393.600006103516,1530,567,NA,NA,NA,NA,2291,3441,NA,NA,200,100,-0.222460001707077,21
"4316","Sorghum bicolor",20.18000031,7.550000191,1,0,0,20,80,350.999938964844,24.2477493286133,92.0299911499023,176.32341003418,46.8841171264648,11.5146646499634,408.128509521484,336.206390380859,342.654388427734,343.296508789062,498,77,NA,100,NA,NA,3812,5346,NA,NA,400,200,-0.18478000164032,22
"4317","Sorghum bicolor",18.67000008,4.329999924,2,0,0,30,70,63.2499961853027,3.92458915710449,12.843316078186,37.4912528991699,8.41839122772217,0.572445929050446,378.983734130859,345.280700683594,339.986145019531,355.540985107422,813,293,NA,200,NA,NA,3496,5048,NA,NA,300,100,-0.271169990301132,22
"4318","Sorghum bicolor",30.44000053,10.5,9,0,30,70,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,562.953063964844,524.099487304688,524.088439941406,538.572265625,599,50,NA,NA,1350,548,3013,2962,889,NA,600,400,-0.417279988527298,25
"4319","Sorghum bicolor",30.01000023,11.25,9,0,50,50,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,476.540618896484,433.793640136719,439.243988037109,438.881713867188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.589380025863647,22
"4320","Sorghum bicolor",27.21999931,-20.84000015,8,0,20,80,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,583.439575195312,377.874359130859,405.457946777344,390.550872802734,1130,181,600,NA,857,103,2623,3074,505,123,500,300,-0.0258109997957945,15
"4321","Sorghum bicolor",73.66000366,30.67000008,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,710.636352539062,667.677185058594,669.522094726562,680.360595703125,1395,247,NA,NA,NA,NA,2444,831,NA,NA,800,800,NA,NA
"4322","Sorghum bicolor",73.05999756,30.28000069,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,701.024780273438,653.601623535156,656.611389160156,668.791625976562,1395,247,NA,NA,NA,NA,2444,831,NA,NA,800,800,NA,NA
"4323","Sorghum bicolor",73.23999786,29.73999977,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,683.856262207031,647.852905273438,653.358459472656,651.849243164062,1395,247,NA,NA,NA,NA,2444,831,NA,NA,800,800,NA,NA
"4324","Sorghum bicolor",72.84999847,29.19000053,12,0,75,25,0,NA,NA,NA,NA,NA,NA,500.032958984375,453.693786621094,464.253356933594,472.241821289062,1796,445,NA,NA,NA,NA,1862,1175,NA,NA,500,500,-0.254269987344742,NA
"4325","Sorghum bicolor",71.66999817,29.38999939,8,0,0,100,0,NA,NA,NA,NA,NA,NA,631.194274902344,602.366516113281,612.976379394531,613.089294433594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4326","Sorghum bicolor",65.94000244,28.68000031,8,0,0,75,0,193.591491699219,16.5629997253418,9.34018421173096,33.4438018798828,11.0741958618164,123.170295715332,376.279876708984,276.618743896484,278.825042724609,280.922454833984,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.128270000219345,NA
"4327","Sorghum bicolor",69.94000244,28.68000031,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,437.015411376953,387.024841308594,397.432861328125,395.719909667969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4328","Sorghum bicolor",70.31999969,29.10000038,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,609.4189453125,566.303344726562,584.391662597656,573.411437988281,1395,247,NA,NA,NA,NA,2444,831,NA,NA,800,800,NA,NA
"4329","Sorghum bicolor",70.29000092,29.98999977,8,0,0,100,0,297.140411376953,25.4222793579102,14.3360939025879,51.3323440551758,16.9976043701172,189.05207824707,557.970031738281,492.278625488281,512.877380371094,500.203643798828,1395,247,NA,NA,NA,NA,2444,831,NA,NA,800,800,-0.288839995861053,NA
"4330","Sorghum bicolor",70.58000183,30.62999916,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,701.282958984375,661.178833007812,679.140930175781,681.1337890625,1395,247,NA,NA,NA,NA,2444,831,NA,NA,800,800,-0.291579991579056,NA
"4331","Sorghum bicolor",71.22000122,31.17000008,12,0,75,25,0,NA,NA,NA,NA,NA,NA,744.950561523438,699.337280273438,705.952514648438,709.177124023438,2064,730,NA,NA,2218,131,1324,1643,508,41,200,100,NA,NA
"4332","Sorghum bicolor",71.90000153,31.87999916,12,0,75,25,0,NA,NA,NA,NA,NA,NA,624.898986816406,556.671813964844,563.9765625,568.215637207031,2064,730,NA,NA,2218,131,1324,1643,508,41,200,100,-0.331010013818741,NA
"4333","Sorghum bicolor",72.84999847,32.93000031,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,657.76904296875,593.198425292969,620.842468261719,599.224670410156,1592,95,NA,NA,NA,NA,1750,1729,NA,NA,500,400,NA,NA
"4334","Sorghum bicolor",72.26000214,33.24000168,8,0,0,100,0,576.718078613281,62.2089805603027,87.8193206787109,124.421737670898,30.4340553283691,271.833953857422,655.108337402344,603.51220703125,625.532043457031,609.61181640625,1592,95,NA,NA,NA,NA,1750,1729,NA,NA,500,400,NA,NA
"4335","Sorghum bicolor",73.04000092,33.59999847,8,0,0,100,0,193.591491699219,14.0320625305176,48.0146751403809,73.0830078125,22.0174331665039,36.4443016052246,631.958679199219,455.302978515625,525.166137695312,473.051513671875,1592,95,NA,NA,NA,NA,1750,1729,NA,NA,500,400,NA,NA
"4336","Sorghum bicolor",31.79999924,1.100000024,1,0,0,10,90,116.999992370605,7.25971412658691,23.7575950622559,69.3514022827148,15.5723609924316,1.05891180038452,442.754608154297,379.050140380859,403.249786376953,388.605621337891,220,39,NA,100,NA,NA,4298,5954,NA,NA,400,200,-0.424710005521774,24
"4337","Sorghum bicolor",25.11000061,-17.72999954,8,0,0,100,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,375.973999023438,269.826263427734,284.540679931641,285.927337646484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.112700000405312,21
"4338","Sorghum bicolor",24.18000031,-17.86000061,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,392.191467285156,225.835998535156,247.296783447266,237.006530761719,1666,708,NA,NA,2008,401,1711,2362,618,131,500,200,0.0164930000901222,19
"4339","Sorghum bicolor",23.37999916,-17.75,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,313.098388671875,176.174453735352,176.748458862305,178.222076416016,1666,708,NA,NA,2008,401,1711,2362,618,131,500,200,-0.0833249986171722,21
"4340","Sorghum bicolor",20.54999924,-17.97999954,8,0,20,80,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,286.489410400391,192.056198120117,190.252899169922,192.873428344727,1719,322,NA,NA,NA,NA,2527,2534,NA,NA,500,400,-0.0259070005267859,17
"4341","Sorghum bicolor",19.04999924,-18.03000069,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,288.942291259766,177.483047485352,179.304885864258,180.884857177734,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0711660012602806,12
"4342","Sorghum bicolor",18.47999954,-17.72999954,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,290.838806152344,172.819091796875,168.850997924805,174.758026123047,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0723090022802353,11
"4343","Sorghum bicolor",19.72999954,-18.43000031,11,0,60,40,0,940.009643554688,101.39623260498,143.139266967773,202.798629760742,49.605354309082,443.070129394531,315.224212646484,185.835098266602,192.551605224609,190.465637207031,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0589880011975765,15
"4344","Sorghum bicolor",19.97999954,-19.75,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,356.827911376953,211.355819702148,212.828155517578,214.531219482422,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0661230012774467,15
"4345","Sorghum bicolor",17.34000015,-19.63999939,8,0,10,90,0,272.378723144531,14.7784519195557,33.163631439209,128.60920715332,16.709020614624,79.1183776855469,549.425964355469,457.013244628906,490.727172851562,465.096160888672,438,94,26,200,887,288,3972,4397,654,141,700,500,NA,18
"4346","Sorghum bicolor",17.15999985,-18.61000061,8,0,10,90,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,434.654693603516,275.196228027344,290.980102539062,281.301513671875,438,94,26,200,887,288,3972,4397,654,141,700,500,0.0488689988851547,13
"4347","Sorghum bicolor",14.63000011,-17.51000023,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,376.953491210938,280.8984375,282.054321289062,289.348846435547,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,-0.0368210002779961,15
"4348","Sorghum bicolor",15.22999954,-17.92000008,8,0,20,80,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,367.858032226562,277.647766113281,291.499755859375,287.198150634766,1838,952,NA,NA,3765,1261,1189,2586,992,NA,600,500,0.00897870026528835,12
"4349","Sorghum bicolor",15.32999992,-17.43000031,8,0,20,80,0,321.88916015625,39.7714767456055,130.869049072266,73.3134765625,23.0836601257324,54.8514785766602,374.453857421875,236.623474121094,239.728729248047,238.541290283203,1838,952,NA,NA,3765,1261,1189,2586,992,NA,600,500,-0.0152629995718598,14
"4350","Sorghum bicolor",17.79999924,-17.60000038,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,273.824127197266,158.662155151367,154.237213134766,159.957626342773,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0921740010380745,15
"4351","Sorghum bicolor",17.12999916,-17.62000084,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,280.289886474609,171.889297485352,169.850219726562,172.99333190918,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0907810032367706,13
"4352","Sorghum bicolor",15.82999992,-17.5,8,0,10,90,0,297.140411376953,21.5375823974609,73.6969299316406,112.17391204834,33.7941970825195,55.9377670288086,376.929107666016,302.027923583984,306.227874755859,309.800231933594,2282,150,3700,2500,2775,439,1295,1812,818,149,400,200,-0.00456889998167753,13
"4353","Sorghum bicolor",16.5,-17.56999969,11,0,60,40,0,321.88916015625,34.7212944030762,49.015438079834,69.4446868896484,16.9864482879639,151.721282958984,286.297119140625,174.342269897461,172.72541809082,175.089218139648,2084,512,NA,NA,2540,285,1383,1789,782,93,300,200,0.0760829970240593,13
"4354","Sorghum bicolor",13.75,-17.92000008,9,0,0,66,0,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,418.091979980469,378.213043212891,385.764373779297,386.210662841797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.159349992871284,22
"4355","Sorghum bicolor",13.17000008,-17.87000084,9,0,0,66,0,1323.80529785156,142.795227050781,201.581481933594,285.599090576172,69.8586807250977,623.970825195312,495.137634277344,369.275299072266,403.0400390625,390.960906982422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0441449992358685,17
"4356","Sorghum bicolor",33.54999924,18.10000038,8,0,20,80,0,545.81201171875,58.8752288818359,83.1131286621094,117.754028320312,28.8031044006348,257.266479492188,332.117309570312,278.741424560547,276.811187744141,276.142425537109,1450,356,NA,NA,NA,NA,2292,1040,NA,NA,800,700,-0.0329850018024445,NA
"4357","Sorghum bicolor",30.44000053,10.5,9,0,30,70,0,297.140411376953,16.1219482421875,36.1785087585449,140.300979614258,18.2280216217041,86.3109664916992,562.953063964844,524.099487304688,524.088439941406,538.572265625,599,50,NA,NA,1350,548,3013,2962,889,NA,600,400,-0.417279988527298,25
"4358","Sorghum bicolor",78.27999878,17.22999954,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,534.611755371094,496.803771972656,514.726135253906,502.308471679688,1074,149,600,NA,526,44,3291,4108,523,174,600,400,NA,NA
"4359","Sorghum bicolor",79.26000214,17.5,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,451.192474365234,407.085876464844,428.849700927734,411.238891601562,1074,149,600,NA,526,44,3291,4108,523,174,600,400,NA,NA
"4360","Sorghum bicolor",78.73000336,16.89999962,8,0,0,100,0,503.846771240234,36.5202445983887,124.96435546875,190.207931518555,57.3031997680664,94.8509902954102,378.583953857422,335.298645019531,347.142211914062,345.060302734375,1074,149,600,NA,526,44,3291,4108,523,174,600,400,NA,NA
"4361","Sorghum bicolor",78.45999908,16.45000076,8,0,0,100,0,272.378723144531,19.7427825927734,67.5555267333984,102.82608795166,30.9780158996582,51.2762870788574,380.999572753906,336.641815185547,342.839630126953,338.212066650391,1074,149,600,NA,526,44,3291,4108,523,174,600,400,NA,NA
